year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2006,12,AA,American Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",117.00,26.00,10.55,4.65,4.63,0.00,6.18,2.00,1.00,1265.00,502.00,355.00,124.00,0.00,284.00
2006,12,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",178.00,35.00,11.01,4.31,4.36,0.00,15.32,16.00,1.00,1937.00,364.00,346.00,262.00,0.00,965.00
2006,12,AA,American Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",187.00,33.00,4.96,2.96,5.16,0.00,19.92,5.00,1.00,2355.00,431.00,347.00,324.00,0.00,1253.00
2006,12,AA,American Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",62.00,17.00,7.87,1.47,0.13,0.00,7.52,1.00,0.00,748.00,328.00,53.00,7.00,0.00,360.00
2006,12,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",868.00,204.00,58.45,9.47,49.62,0.00,86.46,40.00,1.00,12089.00,3271.00,878.00,2060.00,0.00,5880.00
2006,12,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",697.00,205.00,60.80,8.48,60.47,0.00,75.25,89.00,1.00,13581.00,3301.00,450.00,4649.00,0.00,5181.00
2006,12,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13963.00,3330.00,747.78,214.14,1021.90,9.39,1336.79,450.00,103.00,193401.00,53647.00,13604.00,39116.00,320.00,86714.00
2006,12,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",348.00,100.00,41.12,6.30,22.44,0.00,30.14,10.00,0.00,6083.00,2477.00,349.00,1008.00,0.00,2249.00
2006,12,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",121.00,59.00,27.84,3.95,11.84,0.00,15.37,1.00,2.00,5285.00,2761.00,315.00,500.00,0.00,1709.00
2006,12,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",302.00,95.00,29.12,10.32,18.62,0.00,36.94,10.00,1.00,5577.00,1687.00,652.00,637.00,0.00,2601.00
2006,12,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",608.00,282.00,29.98,9.39,176.97,0.00,65.65,28.00,0.00,18353.00,2455.00,724.00,10254.00,0.00,4920.00
2006,12,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",62.00,14.00,6.23,1.26,0.88,0.00,5.63,1.00,0.00,1017.00,534.00,80.00,67.00,0.00,336.00
2006,12,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",550.00,155.00,52.24,11.88,34.47,0.00,56.41,14.00,1.00,8649.00,2838.00,639.00,1568.00,0.00,3604.00
2006,12,AA,American Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",18.00,6.00,3.95,0.94,0.19,0.00,0.93,0.00,0.00,298.00,220.00,46.00,10.00,0.00,22.00
2006,12,AA,American Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",39.00,17.00,2.81,2.22,5.07,0.00,6.90,1.00,1.00,817.00,166.00,62.00,220.00,0.00,369.00
2006,12,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",247.00,54.00,24.27,3.62,16.10,0.00,10.01,2.00,0.00,2370.00,1179.00,109.00,478.00,0.00,604.00
2006,12,AA,American Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",62.00,15.00,4.99,1.55,1.30,0.00,7.16,2.00,0.00,521.00,152.00,64.00,34.00,0.00,271.00
2006,12,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",325.00,70.00,28.54,5.21,19.87,0.00,16.38,8.00,0.00,3553.00,1192.00,482.00,849.00,0.00,1030.00
2006,12,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",419.00,121.00,30.27,6.90,36.73,0.00,47.10,9.00,2.00,6534.00,1514.00,395.00,1430.00,0.00,3195.00
2006,12,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",117.00,23.00,6.26,2.37,1.72,0.00,12.66,8.00,0.00,1396.00,490.00,247.00,57.00,0.00,602.00
2006,12,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",242.00,78.00,22.11,7.28,16.28,0.00,32.32,5.00,0.00,5806.00,1367.00,1464.00,681.00,0.00,2294.00
2006,12,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",33.00,15.00,5.68,1.23,2.31,0.00,5.78,1.00,0.00,902.00,275.00,63.00,99.00,0.00,465.00
2006,12,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",122.00,36.00,11.99,6.10,7.28,0.00,10.64,2.00,0.00,1881.00,631.00,440.00,216.00,0.00,594.00
2006,12,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",975.00,334.00,76.67,4.81,193.09,0.00,59.43,10.00,4.00,18896.00,6928.00,243.00,7659.00,0.00,4066.00
2006,12,AA,American Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",30.00,9.00,5.80,0.00,2.47,0.00,0.73,0.00,0.00,293.00,197.00,0.00,71.00,0.00,25.00
2006,12,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",618.00,160.00,49.96,9.81,41.80,0.00,58.44,16.00,1.00,8859.00,2975.00,482.00,1571.00,0.00,3831.00
2006,12,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2659.00,773.00,232.36,40.02,254.47,4.34,241.82,70.00,3.00,42051.00,14595.00,2487.00,8455.00,74.00,16440.00
2006,12,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1776.00,682.00,112.37,22.31,362.53,0.00,184.79,55.00,0.00,39632.00,6386.00,1407.00,18704.00,0.00,13135.00
2006,12,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",48.00,8.00,3.92,0.00,3.13,0.00,0.95,2.00,0.00,470.00,348.00,0.00,81.00,0.00,41.00
2006,12,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",484.00,132.00,30.90,7.87,16.73,0.00,76.50,19.00,0.00,7730.00,1613.00,522.00,710.00,0.00,4885.00
2006,12,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",922.00,278.00,109.69,17.80,57.13,0.00,93.38,16.00,2.00,16710.00,6408.00,1498.00,2013.00,0.00,6791.00
2006,12,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",143.00,42.00,16.53,4.77,5.80,0.00,14.90,5.00,0.00,1905.00,682.00,309.00,198.00,0.00,716.00
2006,12,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",119.00,27.00,11.51,2.44,6.51,0.00,6.53,3.00,0.00,1424.00,479.00,182.00,199.00,0.00,564.00
2006,12,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",3391.00,976.00,328.28,43.79,305.05,2.91,295.96,38.00,0.00,52270.00,18800.00,2938.00,10434.00,69.00,20029.00
2006,12,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",439.00,114.00,34.79,5.80,21.65,0.00,51.75,24.00,0.00,6386.00,1410.00,290.00,1196.00,0.00,3490.00
2006,12,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",490.00,117.00,40.43,7.78,27.14,0.00,41.65,19.00,2.00,6443.00,2229.00,343.00,1110.00,0.00,2761.00
2006,12,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",10.00,6.00,2.86,0.00,1.00,0.00,2.14,0.00,0.00,323.00,129.00,0.00,42.00,0.00,152.00
2006,12,AA,American Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",115.00,22.00,8.29,3.11,1.58,0.00,9.02,3.00,0.00,1168.00,382.00,118.00,33.00,0.00,635.00
2006,12,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",114.00,25.00,14.86,1.39,7.61,0.00,1.13,0.00,0.00,1721.00,1253.00,35.00,235.00,0.00,198.00
2006,12,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",210.00,50.00,19.74,6.74,5.68,0.00,17.85,8.00,0.00,2491.00,585.00,463.00,314.00,0.00,1129.00
2006,12,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",148.00,44.00,19.40,2.61,6.37,0.00,15.62,4.00,0.00,2365.00,842.00,132.00,207.00,0.00,1184.00
2006,12,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",150.00,33.00,11.86,2.29,2.91,0.00,15.94,3.00,0.00,2162.00,669.00,200.00,96.00,0.00,1197.00
2006,12,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6486.00,2746.00,318.21,43.00,1600.32,5.24,779.24,395.00,4.00,194039.00,23388.00,2205.00,109962.00,359.00,58125.00
2006,12,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",93.00,32.00,11.54,1.33,7.95,0.00,11.18,1.00,0.00,1587.00,621.00,56.00,267.00,0.00,643.00
2006,12,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",147.00,49.00,19.39,4.08,17.19,0.00,8.33,3.00,0.00,2720.00,1071.00,237.00,938.00,0.00,474.00
2006,12,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",197.00,65.00,21.13,8.04,19.81,0.00,16.02,6.00,0.00,3722.00,1015.00,1054.00,681.00,0.00,972.00
2006,12,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",541.00,179.00,37.12,8.05,76.33,0.00,57.50,27.00,2.00,11451.00,1947.00,400.00,5053.00,0.00,4051.00
2006,12,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",489.00,157.00,60.25,10.73,25.67,0.39,59.96,19.00,2.00,9502.00,3708.00,711.00,1188.00,28.00,3867.00
2006,12,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",134.00,35.00,14.35,3.62,5.74,0.00,11.29,4.00,0.00,1725.00,631.00,206.00,204.00,0.00,684.00
2006,12,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",466.00,147.00,48.53,6.33,25.42,0.00,66.71,21.00,0.00,8497.00,2267.00,389.00,1048.00,0.00,4793.00
2006,12,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",87.00,24.00,10.71,1.35,3.05,0.00,8.89,2.00,0.00,1524.00,611.00,127.00,142.00,0.00,644.00
2006,12,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",124.00,38.00,18.05,3.36,7.20,0.00,9.38,3.00,0.00,2028.00,868.00,154.00,221.00,0.00,785.00
2006,12,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",225.00,89.00,19.39,3.90,44.06,0.00,21.65,8.00,0.00,4743.00,925.00,396.00,1826.00,0.00,1596.00
2006,12,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",580.00,159.00,54.91,8.15,42.18,0.00,53.76,15.00,4.00,8945.00,2345.00,1003.00,1692.00,0.00,3905.00
2006,12,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",579.00,174.00,50.89,15.11,44.50,0.00,63.49,14.00,1.00,8543.00,2315.00,826.00,1613.00,0.00,3789.00
2006,12,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",62.00,17.00,6.19,1.65,0.99,0.00,8.17,1.00,1.00,1136.00,251.00,193.00,157.00,0.00,535.00
2006,12,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",487.00,157.00,48.98,6.63,60.58,0.00,40.82,25.00,3.00,9381.00,2987.00,659.00,2598.00,0.00,3137.00
2006,12,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1075.00,350.00,80.33,13.85,157.77,0.00,98.05,37.00,1.00,19825.00,4839.00,1326.00,7192.00,0.00,6468.00
2006,12,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",475.00,113.00,37.20,9.28,21.98,0.00,44.54,8.00,1.00,6017.00,1929.00,448.00,764.00,0.00,2876.00
2006,12,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",1117.00,276.00,120.14,8.30,85.49,2.96,59.10,18.00,0.00,14116.00,6603.00,616.00,2969.00,66.00,3862.00
2006,12,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",215.00,62.00,24.66,4.46,11.17,0.00,21.72,6.00,0.00,3790.00,1402.00,364.00,439.00,0.00,1585.00
2006,12,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",154.00,44.00,23.14,5.52,2.48,0.00,12.85,3.00,1.00,2311.00,1054.00,432.00,85.00,0.00,740.00
2006,12,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",554.00,119.00,40.39,8.26,27.27,0.00,43.08,15.00,3.00,5940.00,2022.00,335.00,1056.00,0.00,2527.00
2006,12,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",1711.00,417.00,110.46,18.09,73.12,1.26,214.06,82.00,1.00,24142.00,6172.00,860.00,2565.00,177.00,14368.00
2006,12,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",131.00,32.00,17.44,0.00,6.16,0.00,8.40,1.00,0.00,1697.00,1110.00,0.00,233.00,0.00,354.00
2006,12,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",27.00,5.00,1.61,0.00,1.52,0.00,1.87,0.00,0.00,373.00,158.00,0.00,44.00,0.00,171.00
2006,12,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",692.00,179.00,60.50,11.43,40.61,0.00,66.46,8.00,0.00,9870.00,2943.00,916.00,1650.00,0.00,4361.00
2006,12,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",233.00,84.00,30.81,8.14,11.33,0.00,33.72,12.00,1.00,4498.00,1425.00,542.00,408.00,0.00,2123.00
2006,12,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",334.00,103.00,34.89,11.87,11.71,0.00,44.53,12.00,2.00,6296.00,1769.00,1032.00,513.00,0.00,2982.00
2006,12,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",100.00,30.00,6.08,1.21,4.47,0.00,18.23,9.00,0.00,1461.00,183.00,47.00,261.00,0.00,970.00
2006,12,AQ,Aloha Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",1568.00,72.00,34.72,2.00,1.00,1.00,33.28,4.00,0.00,2577.00,1355.00,88.00,20.00,58.00,1056.00
2006,12,AQ,Aloha Airlines Inc.,ITO,"Hilo, HI: Hilo International",279.00,12.00,11.00,0.00,0.00,0.00,1.00,0.00,0.00,431.00,408.00,0.00,0.00,0.00,23.00
2006,12,AQ,Aloha Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",427.00,22.00,16.00,1.00,1.00,1.00,3.00,2.00,0.00,1163.00,1026.00,29.00,21.00,26.00,61.00
2006,12,AQ,Aloha Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",19.00,5.00,2.00,0.00,1.00,0.00,2.00,0.00,0.00,167.00,44.00,0.00,76.00,0.00,47.00
2006,12,AQ,Aloha Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",483.00,24.00,15.43,1.00,1.00,0.00,6.57,2.00,0.00,765.00,492.00,39.00,54.00,0.00,180.00
2006,12,AQ,Aloha Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",100.00,12.00,7.00,0.00,2.00,0.00,3.00,3.00,0.00,925.00,534.00,0.00,31.00,0.00,360.00
2006,12,AQ,Aloha Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",737.00,31.00,12.56,0.00,6.00,0.00,12.44,4.00,0.00,889.00,407.00,0.00,134.00,0.00,348.00
2006,12,AQ,Aloha Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",31.00,8.00,5.00,0.00,2.00,0.00,1.00,0.00,0.00,229.00,169.00,0.00,36.00,0.00,24.00
2006,12,AQ,Aloha Airlines Inc.,SAN,"San Diego, CA: San Diego International",31.00,5.00,2.04,0.00,2.00,0.00,0.96,0.00,0.00,134.00,67.00,0.00,43.00,0.00,24.00
2006,12,AQ,Aloha Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",83.00,7.00,5.00,0.00,0.00,1.00,1.00,2.00,0.00,209.00,145.00,0.00,0.00,40.00,24.00
2006,12,AQ,Aloha Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",175.00,27.00,14.00,1.00,10.00,0.00,2.00,3.00,2.00,925.00,610.00,32.00,228.00,0.00,55.00
2006,12,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9.00,4.00,0.85,1.00,0.31,0.00,1.83,2.00,0.00,380.00,33.00,73.00,5.00,0.00,269.00
2006,12,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",54.00,15.00,3.21,3.53,5.08,0.00,3.19,7.00,0.00,576.00,65.00,274.00,158.00,0.00,79.00
2006,12,AS,Alaska Airlines Inc.,AKN,"King Salmon, AK: King Salmon Airport",22.00,7.00,2.09,0.00,0.17,0.95,3.79,3.00,1.00,771.00,243.00,0.00,25.00,61.00,442.00
2006,12,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1164.00,409.00,120.61,6.78,84.59,11.10,185.92,38.00,1.00,25096.00,7789.00,373.00,3580.00,361.00,12993.00
2006,12,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",88.00,18.00,5.82,1.87,7.22,0.00,3.09,4.00,0.00,836.00,329.00,115.00,229.00,0.00,163.00
2006,12,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",31.00,11.00,5.71,0.00,2.14,0.00,3.15,0.00,0.00,773.00,254.00,0.00,56.00,0.00,463.00
2006,12,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",31.00,6.00,3.19,0.00,2.81,0.00,0.00,0.00,0.00,469.00,386.00,0.00,83.00,0.00,0.00
2006,12,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",60.00,18.00,3.54,0.14,1.84,0.00,12.48,1.00,1.00,1185.00,157.00,3.00,39.00,0.00,986.00
2006,12,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",124.00,37.00,16.16,0.00,6.38,0.00,14.46,0.00,0.00,2582.00,1141.00,0.00,367.00,0.00,1074.00
2006,12,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60.00,16.00,4.80,0.15,1.86,0.00,9.20,1.00,0.00,977.00,529.00,8.00,93.00,0.00,347.00
2006,12,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",93.00,21.00,7.26,0.00,6.11,0.00,7.64,0.00,0.00,1056.00,334.00,0.00,201.00,0.00,521.00
2006,12,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",186.00,60.00,26.61,0.99,23.12,0.00,9.28,14.00,0.00,2899.00,1235.00,186.00,990.00,0.00,488.00
2006,12,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",93.00,36.00,18.79,0.00,15.31,0.00,1.90,1.00,0.00,2058.00,1148.00,0.00,764.00,0.00,146.00
2006,12,AS,Alaska Airlines Inc.,DLG,"Dillingham, AK: Dillingham Airport",14.00,5.00,1.24,0.00,0.00,0.00,3.76,0.00,0.00,318.00,93.00,0.00,0.00,0.00,225.00
2006,12,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",62.00,27.00,5.31,0.00,18.69,0.00,3.00,0.00,0.00,2437.00,350.00,0.00,1413.00,0.00,674.00
2006,12,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",338.00,100.00,21.86,2.33,18.02,0.94,56.85,6.00,1.00,5215.00,885.00,222.00,557.00,47.00,3504.00
2006,12,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",186.00,64.00,30.09,0.00,9.83,1.96,22.12,3.00,0.00,3244.00,1594.00,0.00,393.00,54.00,1203.00
2006,12,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",306.00,111.00,33.69,5.56,22.16,0.00,49.59,10.00,13.00,6890.00,2159.00,274.00,897.00,0.00,3560.00
2006,12,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",184.00,75.00,21.76,4.01,15.65,0.00,33.58,3.00,6.00,5031.00,1218.00,229.00,581.00,0.00,3003.00
2006,12,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",332.00,107.00,39.32,1.00,29.00,0.00,37.68,5.00,1.00,6432.00,2744.00,63.00,1143.00,0.00,2482.00
2006,12,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",634.00,159.00,68.31,4.56,35.78,0.82,49.54,5.00,0.00,7266.00,3528.00,151.00,1090.00,18.00,2479.00
2006,12,AS,Alaska Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",129.00,29.00,9.14,0.95,8.88,0.97,9.06,4.00,0.00,1278.00,735.00,31.00,249.00,34.00,229.00
2006,12,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",62.00,32.00,12.49,0.00,17.83,0.00,1.68,0.00,0.00,1145.00,503.00,0.00,569.00,0.00,73.00
2006,12,AS,Alaska Airlines Inc.,MIA,"Miami, FL: Miami International",31.00,19.00,8.81,0.62,5.50,0.00,4.07,1.00,0.00,818.00,364.00,13.00,190.00,0.00,251.00
2006,12,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",435.00,115.00,47.89,1.66,25.64,1.00,38.81,13.00,3.00,5499.00,2664.00,99.00,779.00,44.00,1913.00
2006,12,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",90.00,27.00,4.84,1.04,2.64,0.00,18.48,3.00,1.00,1557.00,280.00,19.00,90.00,0.00,1168.00
2006,12,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",124.00,37.00,15.86,0.00,5.86,0.00,15.28,3.00,0.00,2463.00,1174.00,0.00,225.00,0.00,1064.00
2006,12,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",124.00,62.00,20.18,0.50,33.15,0.11,8.06,4.00,0.00,4503.00,1170.00,11.00,2666.00,8.00,648.00
2006,12,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",90.00,33.00,10.13,2.86,5.73,0.39,13.89,3.00,0.00,1872.00,487.00,194.00,253.00,24.00,914.00
2006,12,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",982.00,238.00,62.21,3.54,73.32,1.49,97.45,23.00,5.00,13035.00,2915.00,254.00,2521.00,96.00,7249.00
2006,12,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",310.00,111.00,47.42,1.10,29.95,1.84,30.69,3.00,0.00,6508.00,2870.00,30.00,931.00,44.00,2633.00
2006,12,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",60.00,30.00,5.11,1.74,2.44,1.00,19.71,1.00,0.00,2421.00,248.00,45.00,100.00,83.00,1945.00
2006,12,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",217.00,64.00,16.39,0.00,8.74,0.00,38.87,1.00,1.00,3541.00,1056.00,0.00,309.00,0.00,2176.00
2006,12,AS,Alaska Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",93.00,32.00,16.91,0.00,5.24,0.00,9.85,3.00,2.00,1658.00,1062.00,0.00,158.00,0.00,438.00
2006,12,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",419.00,117.00,45.11,1.10,28.44,0.00,42.35,8.00,1.00,5894.00,2297.00,47.00,882.00,0.00,2668.00
2006,12,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",60.00,20.00,6.87,1.00,0.67,3.00,8.46,3.00,1.00,1018.00,392.00,21.00,24.00,63.00,518.00
2006,12,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",3902.00,1232.00,247.08,13.64,398.46,6.75,566.06,91.00,24.00,73496.00,16647.00,999.00,17313.00,198.00,38339.00
2006,12,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",533.00,174.00,37.26,1.19,74.47,0.00,61.07,7.00,1.00,10059.00,2366.00,48.00,3875.00,0.00,3770.00
2006,12,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",92.00,43.00,18.80,0.32,7.56,0.00,16.31,7.00,2.00,2071.00,746.00,21.00,304.00,0.00,1000.00
