year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2015,12,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",60.00,18.00,12.20,1.02,1.27,0.00,3.52,3.00,1.00,2435.00,1371.00,187.00,37.00,0.00,840.00
2015,12,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",78.00,10.00,3.63,0.00,1.35,0.00,5.02,4.00,0.00,451.00,144.00,0.00,35.00,0.00,272.00
2015,12,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",245.00,47.00,21.60,2.90,8.03,0.58,13.89,5.00,1.00,2511.00,1200.00,378.00,291.00,15.00,627.00
2015,12,AA,American Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",59.00,7.00,3.31,0.57,1.60,0.00,1.52,2.00,0.00,329.00,125.00,35.00,82.00,0.00,87.00
2015,12,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",190.00,16.00,6.87,1.89,3.05,0.00,4.19,2.00,1.00,710.00,275.00,118.00,81.00,0.00,236.00
2015,12,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",29.00,8.00,5.44,0.59,0.74,0.00,1.22,1.00,0.00,402.00,245.00,69.00,34.00,0.00,54.00
2015,12,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",487.00,86.00,40.77,1.19,12.37,0.00,31.67,3.00,0.00,4055.00,2121.00,43.00,349.00,0.00,1542.00
2015,12,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",138.00,12.00,7.54,0.70,1.12,0.00,2.64,4.00,0.00,696.00,318.00,111.00,45.00,0.00,222.00
2015,12,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",143.00,22.00,10.85,1.00,3.24,0.00,6.91,8.00,0.00,954.00,486.00,67.00,89.00,0.00,312.00
2015,12,AA,American Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",24.00,7.00,2.81,1.12,1.32,0.00,1.75,2.00,0.00,423.00,77.00,176.00,59.00,0.00,111.00
2015,12,AA,American Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",211.00,28.00,10.94,2.39,4.42,0.00,10.24,4.00,0.00,2012.00,583.00,604.00,203.00,0.00,622.00
2015,12,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",17.00,11.00,3.65,0.00,5.16,0.00,2.19,1.00,0.00,318.00,74.00,0.00,116.00,0.00,128.00
2015,12,AA,American Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",22.00,5.00,2.28,0.00,1.53,0.00,1.20,3.00,0.00,282.00,156.00,0.00,71.00,0.00,55.00
2015,12,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",120.00,19.00,10.54,0.50,1.88,0.00,6.08,1.00,0.00,848.00,461.00,29.00,84.00,0.00,274.00
2015,12,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",245.00,45.00,20.91,1.54,6.46,0.00,16.08,1.00,0.00,2455.00,1221.00,48.00,151.00,0.00,1035.00
2015,12,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",61.00,12.00,7.40,0.49,1.83,0.00,2.28,2.00,0.00,698.00,338.00,95.00,56.00,0.00,209.00
2015,12,AA,American Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",60.00,12.00,4.82,0.00,4.16,0.00,3.02,0.00,0.00,331.00,154.00,0.00,102.00,0.00,75.00
2015,12,AA,American Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",103.00,18.00,9.85,0.69,4.59,0.00,2.88,0.00,0.00,707.00,468.00,24.00,100.00,0.00,115.00
2015,12,AA,American Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",190.00,33.00,10.94,0.64,9.44,0.00,11.98,1.00,0.00,1569.00,515.00,56.00,256.00,0.00,742.00
2015,12,AA,American Airlines Inc.,ALB,"Albany, NY: Albany International",82.00,19.00,4.46,0.94,7.92,0.00,5.69,0.00,0.00,609.00,109.00,15.00,158.00,0.00,327.00
2015,12,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",51.00,9.00,4.45,0.00,2.27,0.00,2.28,0.00,0.00,394.00,278.00,0.00,46.00,0.00,70.00
2015,12,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",29.00,6.00,3.25,0.00,1.09,0.00,1.66,0.00,0.00,213.00,95.00,0.00,47.00,0.00,71.00
2015,12,AA,American Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",28.00,4.00,2.98,0.00,0.32,0.00,0.70,0.00,0.00,411.00,363.00,0.00,17.00,0.00,31.00
2015,12,AA,American Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",58.00,7.00,3.22,0.00,1.04,0.00,2.74,0.00,0.00,367.00,151.00,0.00,41.00,0.00,175.00
2015,12,AA,American Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",36.00,4.00,3.13,0.00,0.66,0.00,0.21,0.00,0.00,213.00,180.00,0.00,25.00,0.00,8.00
2015,12,AA,American Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",49.00,4.00,1.11,0.00,1.68,0.00,1.21,0.00,0.00,427.00,63.00,0.00,69.00,0.00,295.00
2015,12,AA,American Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",18.00,4.00,1.91,0.00,0.81,0.00,1.28,0.00,0.00,202.00,104.00,0.00,32.00,0.00,66.00
2015,12,AA,American Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",62.00,11.00,4.23,1.00,1.52,0.07,4.18,0.00,0.00,567.00,253.00,63.00,47.00,2.00,202.00
2015,12,AA,American Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",31.00,7.00,3.32,0.00,3.07,0.08,0.54,0.00,0.00,259.00,123.00,0.00,104.00,4.00,28.00
2015,12,AA,American Airlines Inc.,GEG,"Spokane, WA: Spokane International",46.00,7.00,2.80,0.00,2.33,0.13,1.74,0.00,0.00,182.00,59.00,0.00,42.00,8.00,73.00
2015,12,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",4519.00,671.00,134.26,7.76,332.91,10.19,185.89,25.00,3.00,31235.00,9136.00,810.00,9128.00,286.00,11875.00
2015,12,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",283.00,25.00,9.70,1.44,13.02,0.00,0.84,0.00,2.00,987.00,501.00,38.00,391.00,0.00,57.00
2015,12,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",158.00,10.00,1.17,0.38,8.45,0.00,0.00,0.00,0.00,253.00,36.00,8.00,209.00,0.00,0.00
2015,12,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1240.00,180.00,40.34,0.41,70.96,3.77,64.52,7.00,10.00,11385.00,3307.00,11.00,1826.00,92.00,6149.00
2015,12,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",462.00,66.00,20.54,4.48,21.49,0.23,19.27,0.00,2.00,2898.00,966.00,386.00,635.00,7.00,904.00
2015,12,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",227.00,28.00,11.30,0.46,15.43,0.00,0.80,0.00,0.00,946.00,470.00,18.00,397.00,0.00,61.00
2015,12,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",124.00,7.00,1.00,0.00,6.00,0.00,0.00,0.00,1.00,256.00,72.00,0.00,184.00,0.00,0.00
2015,12,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1028.00,108.00,37.19,6.81,28.80,1.73,33.47,28.00,1.00,4644.00,2023.00,445.00,865.00,47.00,1264.00
2015,12,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",181.00,21.00,5.46,0.59,8.20,0.00,6.76,0.00,0.00,829.00,235.00,17.00,326.00,0.00,251.00
2015,12,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",124.00,14.00,2.72,0.00,8.11,0.00,3.16,0.00,0.00,412.00,86.00,0.00,214.00,0.00,112.00
2015,12,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",812.00,132.00,41.98,3.33,67.38,0.58,18.74,3.00,0.00,4872.00,2071.00,275.00,1687.00,19.00,820.00
2015,12,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",31.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,86.00,86.00,0.00,0.00,0.00,0.00
2015,12,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",62.00,15.00,1.77,0.00,12.11,0.00,1.11,0.00,0.00,596.00,54.00,0.00,517.00,0.00,25.00
2015,12,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",115.00,15.00,4.14,0.64,7.21,0.00,3.01,0.00,0.00,464.00,170.00,14.00,180.00,0.00,100.00
2015,12,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",56.00,13.00,3.26,0.00,8.74,0.00,1.00,0.00,0.00,517.00,122.00,0.00,211.00,0.00,184.00
2015,12,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",149.00,21.00,5.66,0.89,14.45,0.00,0.00,2.00,0.00,1246.00,428.00,282.00,536.00,0.00,0.00
2015,12,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",31.00,11.00,2.40,0.93,7.67,0.00,0.00,0.00,0.00,489.00,152.00,50.00,287.00,0.00,0.00
2015,12,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",31.00,6.00,0.42,0.14,4.90,0.00,0.54,0.00,0.00,181.00,8.00,6.00,146.00,0.00,21.00
2015,12,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",46.00,13.00,4.06,0.00,6.89,0.00,2.05,0.00,0.00,392.00,116.00,0.00,223.00,0.00,53.00
2015,12,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",30.00,3.00,0.89,0.93,1.18,0.00,0.00,4.00,0.00,94.00,34.00,25.00,35.00,0.00,0.00
2015,12,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",80.00,11.00,2.47,3.97,4.55,0.00,0.00,5.00,0.00,314.00,75.00,122.00,117.00,0.00,0.00
2015,12,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",77.00,5.00,0.00,0.00,2.04,0.00,2.96,0.00,0.00,433.00,0.00,0.00,41.00,0.00,392.00
2015,12,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",77.00,6.00,2.61,0.00,2.13,0.00,1.26,0.00,1.00,236.00,142.00,0.00,51.00,0.00,43.00
2015,12,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",170.00,22.00,7.98,1.06,9.32,0.00,3.64,0.00,1.00,736.00,339.00,24.00,224.00,0.00,149.00
2015,12,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",184.00,18.00,6.51,0.00,2.12,0.93,8.44,1.00,0.00,1352.00,444.00,0.00,52.00,14.00,842.00
2015,12,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",296.00,32.00,7.67,5.52,5.40,0.00,13.41,1.00,9.00,1537.00,417.00,194.00,162.00,0.00,764.00
2015,12,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",60.00,5.00,0.00,1.73,0.45,0.00,2.83,1.00,0.00,166.00,0.00,71.00,13.00,0.00,82.00
2015,12,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60.00,6.00,1.00,2.02,1.54,0.00,1.44,0.00,2.00,203.00,42.00,94.00,33.00,0.00,34.00
2015,12,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",90.00,12.00,3.57,0.00,1.72,0.00,6.71,1.00,0.00,695.00,121.00,0.00,57.00,0.00,517.00
2015,12,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",60.00,5.00,1.94,0.00,1.30,0.00,1.75,2.00,0.00,259.00,97.00,0.00,36.00,0.00,126.00
2015,12,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",60.00,4.00,0.59,0.09,0.62,0.00,2.70,0.00,2.00,370.00,41.00,13.00,48.00,0.00,268.00
2015,12,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",60.00,7.00,1.74,0.00,2.74,0.00,2.52,4.00,2.00,187.00,67.00,0.00,61.00,0.00,59.00
2015,12,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",60.00,4.00,3.35,0.00,0.65,0.00,0.00,3.00,0.00,94.00,79.00,0.00,15.00,0.00,0.00
2015,12,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",372.00,38.00,9.19,0.00,15.90,0.00,12.92,1.00,0.00,2116.00,965.00,0.00,406.00,0.00,745.00
2015,12,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",301.00,33.00,6.71,0.00,12.30,0.00,13.99,0.00,3.00,2047.00,497.00,0.00,296.00,0.00,1254.00
2015,12,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",443.00,117.00,15.33,3.87,80.16,0.00,17.63,0.00,10.00,10176.00,1615.00,666.00,6954.00,0.00,941.00
2015,12,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",159.00,25.00,10.76,0.00,1.69,0.00,12.55,0.00,1.00,1823.00,450.00,0.00,142.00,0.00,1231.00
2015,12,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",176.00,27.00,4.51,0.65,13.07,0.00,8.77,0.00,0.00,861.00,179.00,14.00,340.00,0.00,328.00
2015,12,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",182.00,16.00,4.39,0.00,0.49,0.00,11.12,0.00,0.00,1330.00,245.00,0.00,18.00,0.00,1067.00
